movie_id,Movie_name,tags
11835,Death Sentence,jameswan action crime drama thriller nickhume billydarley helenhume loss of son repayment revenge murder gang police officer killed hospital extreme violence justice hoodlum semiautomatic pistol finger gun
26171,Everybody's Fine,kirkjones drama frankgoode rosie amy family relationships doctor retired visit widower duringcreditsstinger heart trouble
31117,Superbabies: Baby Geniuses 2,bobclark comedy family billbiscane/kane stanbobbins jeanbobbins baby baseball scientific study computer genius mind control good vs evil baby geniuses
9074,The Man,lesmayfield action comedy crime derrickvann andyfiddler joeykane mistake in person false identity arms dealer cop police officer dentist
14396,Code Name: The Cleaner,lesmayfield action comedy crime jakerodgers gina diane
15673,Connie and Carla,michaellembeck comedy connie carla jeff gay drag queen mistaken identity
42618,Sweet Charity,bobfosse comedy drama music romance charity oscar vittorio broken engagement charity celebrity tragic love dancehall girl based on stage musical based on film
171274,Inherent Vice,"paulthomasanderson comedy romance crime drama mystery larry""doc""sportello lt.det.christianf.""bigfoot""bjornsen coyharlingen based on novel 1970s private investigator smoking marijuana los angeles 1960s"
24432,Doogal,frankpassingham daveborthwick jeanduval family doogal dylan zeebad
109417,Battle of the Year,bensonlee music drama jasonblake franklyn rooster musical 3d
13948,An American Carol,davidzucker comedy fantasy michaelmalone generalgeorges.patton leslienielsen terrorist parody documentary filmmaker sattire
106747,Machete Kills,robertrodriguez action crime thriller machetecortez luthervoz misssanantonio mexico white house nuclear missile machete outer space
10929,Willard,glenmorgan horror willardstiles frankmartin cathryn bad boss evil mother revenge humiliation obedience
14220,Strange Wilderness,fredwolf comedy peter fred cooker tv show bigfoot
46435,Topsy-Turvy,mikeleigh comedy drama music sirarthursullivan w.s.gilbert richardtemple(themikado) prostitute musical biography telephone call cigar smoking drink  gilbert and sullivan gilbert and sullivan's princess ida piano duet lyricist exhibition
256962,Little Boy,alejandromonteverde comedy drama war pepperflyntbusbee/littleboy emmabusbee hashimoto japanese world war ii spirituality
48231,A Dangerous Method,davidcronenberg drama thriller sabinaspielrein sigmundfreud carljung based on novel psychoanalysis sigmund freud biography spanking based on play cigar smoking cheating husband based on true events
3509,A Scanner Darkly,richardlinklater animation sciencefiction thriller fred/bobarctor donnahawthorne ernieluckman california detective based on novel dream undercover cocaine brain exam future test dystopia assignment cyberpunk drug surveillance totalitarian corporation substance schizophrenic condition neo-noir
82684,Chasing Mavericks,curtishanson michaelapted drama frostyhesson jaymoriarity christymoriarity wave surfing sport mentor protégé relationship santa cruz california
12142,Alone in the Dark,uweboll action fantasy horror thriller edwardcarnby alinecedrac richardburke detective monster professor island museum darkness alien life-form paranormal artifact slow motion scene flashback sequence zombie based on video game occultism
23367,Bandslam,toddgraff comedy drama family music sam charlottebanks willburton new jersey musical battle of the bands teenager rock band
10740,Birth,jonathanglazer drama mystery thriller anna youngsean joseph loss of husband reincarnation friends little boy independent film wedding
241239,A Most Violent Year,j.c.chandor crime drama thriller abelmorales annamorales andrewwalsh corruption capitalism winter american dream immigrant business ethics truck oil lawyer new york city loan shark coat tunnel 1980s husband wife relationship truck hijacking bank loan
14582,Passchendaele,paulgross drama romance war history michaeldunne sarahmann davidmann nurse battle platoon veteran recruitment
14914,Flash of Genius,marcabraham drama ianmiellor gregorylawson phylliskearns biography
3902,I'm Not There.,toddhaynes drama music jude robbie alice rock and roll music style success john f. kennedy advancement bob dylan rock biography music beatnik motor-bike accident
77948,The Cold Light of Day,mabroukelmechri action thriller willshaw lucia jeancarrack kidnapping spying government
21755,The Brothers Bloom,rianjohnson adventure comedy drama romance penelopestamp bloom stephen con man estafa
4960,"Synecdoche, New York",charliekaufman drama cadencotard hazel maria new york man-woman relation writer
128,Princess Mononoke,hayaomiyazaki adventure fantasy animation ashitaka(voice) san(voice) eboshi-gozen(voice) fight wolf village and town iron pan wild boar territory friendship princess good vs evil anime
14652,Bon voyage,jean-paulrappeneau comedy drama foreign frédéricauger jean-étiennebeaufort vivianedenvers
40932,Can't Stop the Music,nancywalker comedy music alextheg.i. davidtheconstructionworker glenntheleatherman camp disco woman director village people
16608,The Proposition,johnhillcoat action adventure crime drama thriller western charlieburns captainmorrisstanley marthastanley gallows australia psychopath outlaw misanthrope gang shootout sadist brutality violence hideout retribution flogging whipping sunset aborigine savagery
334531,My All American,angelopizzo drama darrellroyal freddiesteinmark gloriasteinmark american football biography sport championship
32316,Marci X,richardbenjamin comedy marcifeld dr.s benfeld
7299,Equilibrium,kurtwimmer action sciencefiction thriller johnpreston brandt maryo'brien resistance fascism totalitarian regime destroy phasing dystopia book burning outlaw government agent
13405,The Children of Huang Shi,rogerspottiswoode drama war georgehogg leepearson chenhansheng based on true story duringcreditsstinger
19457,The Yards,jamesgray drama action thriller crime leohandler williegutierrez ericasoltz corruption subway infiltration criminal
112937,The Oogieloves in the Big Balloon Adventure,matthewdiamond family lerosombrero bobbywobbly lola
314385,By the Sea,angelinajolie drama romance vanessa roland lea france hotel 1970s grief travel unhappiness marriage problems woman director
8953,Steamboy,katsuhiroōtomo animation fantasy sciencefiction jamesraysteam(voice) dr.eddiesteam# dr.lloydsteam england inventor ball boy industrial revolution kugel steampunk energy 19th century steam
29078,The Game of Their Lives,davidanspaugh drama frankborghi walterbahr stanleymortensen sport
46503,All Good Things,andrewjarecki drama mystery thriller crime romance katiemarks davidmarks laurenfleck difficult childhood patriarch childhood trauma dysfunctional marriage
10448,Rapa Nui,kevinreynolds adventure noro make ramana in love with enemy indigenous island
13688,CJ7,stephenchow comedy drama family fantasy sciencefiction tichow dickychow missyuen little boy ufo extraterrestrial
10353,The Visitors II: The Corridors of Time,"jean-mariepoiré comedy fantasy jacquouillelafripouille/jacques-henrijacquard/prosperlepurineur/jacouillet comtegodefroydemontmirail,ditgodefroylehardi ginette mephisto french revolution time travel leap in time knight wedding middle ages"
43935,Dylan Dog: Dead of Night,kevinmunroe action comedy horror mystery sciencefiction thriller dylandog gabriel marcus detective vampire supernatural zombie werewolf ghouls
11458,People I Know,danielalgrant drama thriller eliwurman victoriagray carylauner drug addiction press release from prison women's prison party exzess independent film drug intrigue
44638,The Tempest,julietaymor drama fantasy prospera miranda princeferdinand shakespeare sword island frog sorcery banishment spirit storm staff woman director sorceress loincloth
241257,Regression,alejandroamenábar horror mystery thriller brucekenner angelagray professorkennethraines investigation memory loss
14538,Three Kingdoms: Resurrection of the Dragon,daniellee action history drama luoping-an zhaobao caoying warrior woman number in title
13250,Butterfly on a Wheel,mikebarker crime drama thriller tomryan abbyrandall neilrandall chicago infidelity man-woman relation revenge
133931,Zambezia,waynethornley comedy animation adventure family kai(voice) tendai(voice) zoe(voice) falcon bird origin
280871,Ramanujan,gnanarajasekaran drama history srinivasaramanujan komalatammal g.h.hardy mathematician biography prodigy ramanujam math genius
239897,Dwegons,tomwalsh animation grandmafitz/butterflymcdweg/mrs.fitzgerald sophia-so-dwegon/argalite/junoluno davargan/yabopotato/sweetfang/clyde
184341,Hands of Stone,jonathanjakubowicz drama rayarcel robertoduran juanitaleonard
334074,Survivor,jamesmcteigue thriller nash kateabbott samparker new year's eve fire showdown terrorist embassy hand grenade truck laboratory on the run orphan death cigarette lighter microscope hazmat suit
199373,The Frozen Ground,scottwalker thriller crime jackhalcombe cindypaulson roberthansen gun escape serial killer man hunt hunting
14202,The Painted Veil,johncurran drama romance walterfane dorothytownsend kittyfane china cholera foreign aid epidemic loveless marriage
6968,The Baader Meinhof Complex,uliedel action crime drama history thriller ulrikemeinhof andreasbaader gudrunensslin terror raf 1970s
581,Dances with Wolves,kevincostner adventure drama western lieutenantdunbar standswithafist kickingbird countryside based on novel suicide attempt culture clash loss of family deserter interpreter language barrier self-discovery dakota buffalo chief unsociability freedom native american 19th century lakota
52449,Bad Teacher,jakekasdan comedy elizabethhalsey russellgettis scottdelacorte classroom teacher school workplace humor
12150,Sea of Love,haroldbecker drama crime mystery frankkeller helencruger sherman new york alcohol sex detective newspaper nudity suspect police murder suspense serial killer neo-noir
11247,A Cinderella Story,markrosman comedy sammontgomery fiona austinames jealousy cinderella work step mother high school school party orphan teenager disguise american football player teenage romance step sister modern fairy tale
4232,Scream,wescraven crime horror mystery deputydwight'dewey'riley sidneyprescott galeweathers halloween gore serial killer slasher tabloid news reporter self-referential meta film
9378,Thir13en Ghosts,stevebeck horror thriller arthurkriticos kalinaoretzia dennisrafkin hunter nanny nudity collector house supernatural hell uncle revenge lawyer inheritance blood psychic violence devil trapped machine evil glass
694,The Shining,stanleykubrick horror thriller jacktorrance wendytorrance dannytorrance hotel isolation hotelier colorado maze bartender ax delusion loneliness caretaker vision snow writer alcoholic snowed in off season
105,Back to the Future,robertzemeckis adventure comedy sciencefiction family martymcfly dr.emmettbrown lorrainebaines clock tower car race terrorist delorean lightning guitar plutonium sports car inventor journey in the past time travel race against time partner misfit mad scientist fish out of water teenage love destiny hidden identity odd couple escapade disorder chases and races love and romance teenage life misfit partners changing the past or future getting home inventions and discoveries
11377,House on Haunted Hill,williammalone horror mystery thriller stephenh.price evelynstockard-price eddiebaker lunatic asylum aftercreditsstinger
26367,I Can Do Bad All By Myself,tylerperry drama comedy madea april sandio aunt duringcreditsstinger
385383,Fight Valley,robhawk action drama duke jabs paytonwalsh new jersey martial arts sister sport murder mixed martial arts justice underground fighting gym ultimate fighting championship
41210,The Switch,joshgordon willspeck comedy romance drama wallymars kassielarson leonard alcohol single parent baby restaurant aquarium sperm little boy male female relationship pregnant artificial insemination
12090,Just Married,shawnlevy comedy tomleezak sarahmcnerney peterprentiss venice france prison fire europe married couple honeymoon castle just married chewing gum marriage police vacation
62630,The Devil's Double,leetamahori drama action thriller crime war latifyahia/udayhussein sarrab munem palace impostor pervertion
16110,Thomas and the Magic Railroad,brittallcroft animation drama family sciencefiction mr.conductor grandpaburnettstone lilystone
29427,The Crazies,breckeisner mystery horror action david judy russell terror biological weapon cover-up splatter duringcreditsstinger virus
129,Spirited Away,hayaomiyazaki fantasy adventure animation family chihiro(voice) haku(voice) yubaba(voice) witch parents kids relationship magic twilight darkness village and town bath house pig ghost world biology train amusement park yokai japanese mythology anime
244114,Firestorm,alanyuen action crime lui tou bing robbery street war gun battle rogue cop
2669,The Bounty,rogerdonaldson action drama history fletcherchristian lieutenantwilliambligh admiralhood female nudity exotic island mutiny lake nudity sailing ship adventure tahiti murder pregnancy great barrier reef sailor native peoples storm at sea whipping british sailor based on true events fiji
203833,The Book Thief,brianpercival drama hanshubermann lieselmeminger rosahubermann world war ii book nazi germany jewish
13523,Sex Drive,seananders comedy adventure romance ian felicia lance sex jealousy virgin nudity community friendship high school road trip friends romance redneck loss of virginity hitchhiker teen movie boyfriend pickup knoxville
25195,Leap Year,anandtucker romance comedy annabrady declan jeremy taxi bar wales marriage proposal airplane pub cow wedding ring wedding proposal cardiologist ireland cliffs
17277,The Fall of the Roman Empire,anthonymann drama history lucilla livius marcusaurelius roman empire ancient rome
50725,Take Me Home Tonight,michaeldowse comedy drama romance mattfranklin wendyfranklin barrynathan becoming an adult lie night sister job party friends deception best friend
82631,Won't Back Down,danielbarnz drama nonaalberts jamiefitzpatrick principalthompson based on true story
73191,The Nutcracker,emileardolino family fantasy music thesugarplumfairy thesugarplumfairy'scavalier drosselmeier ballet
22479,Kansas City,robertaltman thriller drama music crime blondieo'hara carolynstilton seldomseen politician kansas city election jazz music
340611,Indignation,jamesschamus drama marcusmessner oliviahutton deancaudwell based on novel jewish life ohio 1950s
10065,The Amityville Horror,andrewdouglas horror thriller drama georgelutz kathylutz billylutz holy water long island remake family dinner paranormal violence wood chopping backwards tortured to death moving in based on supposedly true story
2757,Adaptation.,spikejonze comedy crime drama charlie/donaldkaufman susanorlean johnlaroche alligator marriage crisis writer's block orchid
11683,Land of the Dead,georgea.romero horror riley cholo kaufman cage dystopia survivor zombie zombie apocalypse
244339,Out of Inferno,dannypang oxidepangchun action   
1878,Fear and Loathing in Las Vegas,terrygilliam adventure drama comedy raoulduke dr.gonzo/oscarz.acosta hitchhiker gonzo journalist sweaty face fake identity wedding chapel grapefruit cadillac convertible gibberish corvette stingray police convention
23082,The Invention of Lying,rickygervais matthewrobinson comedy romance fantasy markbellison annamcdoogles frank
195589,Neighbors,nicholasstoller comedy macradner teddysanders kellyradner alcohol baby party family fraternity fraternity house neighbor neighbor relationship bathroom humor
854,The Mask,chuckrussell romance comedy crime fantasy stanleyipkiss/themask tinacarlyle mrs.peenman dual identity bank mockery green balloon jail cell norse mythology
2280,Big,"pennymarshall fantasy drama comedy romance family joshua""josh""baskin susan macmillan baseball co-worker bronx pinball machine toy maker duet job promotion homesick new toy quarter unplugged electronic works yankee stadium bronx new york city walking on piano keys wish fulfillment bunk bed woman director"
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,larrycharles comedy boratsagdiyev azamatbagatov luenell male nudity usa california prostitute journalist rodeo kazakhstan demeanor course chicken driving school anti semitism bear mockumentary reporter aftercreditsstinger duringcreditsstinger
8835,Legally Blonde,robertluketic comedy ellewoods emmettrichmond viviankensington harvard law school black female judge smart blonde girl power
157,Star Trek III: The Search for Spock,leonardnimoy sciencefiction action adventure thriller admiraljamest.kirk capt.spock/elevatorvoice dr.leonardmccoy
8643,The Exorcism of Emily Rose,scottderrickson crime drama horror thriller erinbruner fathermoore ethanthomas epilepsy possession teenage girl spirit umbrella cross prosecutor catholicism negligent homicide archdiocese agnostic malnutrition burning psychotic epileptic disorder
10402,Deuce Bigalow: Male Gigolo,"mikemitchell comedy deucebigalow det.chuckfowler tiberiusjefferson""t.j.""hicks fish aquarium carnival house callboy vacation illegal prostitution"
218043,Left Behind,vicarmstrong thriller action sciencefiction rayfordsteele buckwilliams irenesteele airplane the rapture remake pilot hero
9043,The Family Stone,thomasbezucha comedy drama romance juliemorton sybilstone amystone holiday christmas
21301,Barbershop 2:  Back in Business,kevinrodneysullivan comedy drama calvin eddie jimmy blaxploitation
10147,Bad Santa,"terryzwigoff drama comedy crime williesoke marcusskidmore thurmanmerman'thekid"" holiday elves christmas party department store safe drink little people christmas eve christmas"
816,Austin Powers: International Man of Mystery,jayroach sciencefiction comedy crime austinpowers/dr.evil vanessakensington basilexposition android undercover missile group therapy airplane dancing scene time travel penthouse apartment judo trapdoor clowning telescope swinging james bond spoof swinging 60s aftercreditsstinger duringcreditsstinger
302688,My Big Fat Greek Wedding 2,kirkjones romance comedy family ianmiller parismiller toulaportokalos comedy wedding
60307,Diary of a Wimpy Kid: Rodrick Rules,davidbowers family comedy gregheffley rodrickheffley susanheffley based on novel middle school
106,Predator,johnmctiernan sciencefiction action adventure thriller majoralan'dutch'schaeffer majorgeorgedillon anna central and south america predator alien stalking invisible commando 3d
279,Amadeus,milošforman drama history music antoniosalieri wolfgangamadeusmozart constanzemozart italy composer opera talent musician marriage crisis god murder vienna austria envy 18th century
8617,Prom Night,nelsonmccormick crime horror donnakeppel bobby claire aunt remake blood on shirt slasher death of family masturbation kicked in the face renovation black stereotype chest
10625,Mean Girls,markwaters comedy cadyheron reginageorge mr.duvall female friendship high school fish out of water best friend teenager popularity gossip teen comedy high school rivalry new girl at school
10934,Under the Tuscan Sun,audreywells comedy drama romance frances patti katherine depression toscana recreation author divorce woman director
5279,Gosford Park,robertaltman drama mystery thriller mrs.wilson robertparks constancetrentham servant money shooting party
10013,Peggy Sue Got Married,francisfordcoppola comedy drama fantasy romance peggysue charliebodell richardnorvik time travel high school reunion
194662,Birdman,alejandrogonzáleziñárritu drama comedy riggan sam jake times square superhero long take new york city play broadway actor
160588,Blue Jasmine,woodyallen comedy drama jasminefrancis halfrancis ginger san francisco sister sister relationship new york city rich narcissism xanax
9829,United 93,paulgreengrass drama history crime thriller action captainjasondahl deborahwelsh sandrabradshaw airplane hijacking terror cell emergency landing war on terror
10028,Honey,billewoodruff romance music family honeydaniels chaz gina new york dancing hip-hop dream dance blackmail harassment career video teacher business sabotage choreographer club harlem youth center
10535,Spy Hard,rickfriedberg action comedy dicksteele veroniqueukrinsky thedirector atomic bomb spoof james bond spoof
790,The Fog,johncarpenter horror steviewayne elizabethsolley kathywilliams prophecy sea beach gold small town beheading sword narration fog leprosy ship lighthouse church
43959,Soul Surfer,seanmcnamara action drama bethanyhamilton cherihamilton alanablanchard competition based on novel shark attack surfing biography sport duringcreditsstinger
10364,Catch-22,"mikenichols war comedy drama captainjohnyossarian,(bombardier) colonelcathcart(co,256thsquadron) majordanby(flightoperationsofficer) world war ii island bomber pianosa american"
16991,Observe and Report,jodyhill comedy crime drama ronniebarnhardt brandi dennis robbery unrequited love security guard mall
9610,Conan the Destroyer,richardfleischer adventure fantasy action conan zula bombaata swordplay sword magic warrior woman lone wolf wizardry royalty barbarian sword and sorcery
1578,Raging Bull,martinscorsese drama jakelamotta joeylamotta vickiethailer transporter jealousy violent husband paranoia boxer biography fistfight broken nose sport domestic violence extreme violence over-the-hill fighter
25643,Love Happens,brandoncamp drama romance burke eloisechandler marty hotel florist forest grief seminar motivational speaker
11904,Young Sherlock Holmes,barrylevinson action adventure crime drama family mystery thriller sherlockholmes johnwatson elizabethhardy london england school friend religion and supernatural sherlock holmes murder aftercreditsstinger
28665,Fame,kevintancharoen music comedy drama romance jennygarrison denisedupree aliceellerton musical duringcreditsstinger
44115,127 Hours,dannyboyle adventure drama thriller aronralston kristimoore meganmcbride mountains despair adventure utah alone canyon climbing based on true story rescue survival escape true trapped boulder adventurer flashback climber isolated hikers very little dialogue
10569,Small Time Crooks,woodyallen action comedy crime ray candysalesperson frenchy bank restaurant role of women bank robber wife pizzeria pizza keks independent film bank robbery hoodlum
10560,Center Stage,nicholashytner drama music jodysawyer evarodríguez maureencummings new york competition dancer dance ball career ballet dancer music entrance examination ballet dance teacher
333348,Love the Coopers,jessienelson comedy family rags(voice) charlottecooper samcooper big family family relationships family woman director christmas
20483,Catch That Kid,"bartfreundlich jamessbardellati petermerwin family action adventure madeline""maddy""rosephillips austin gus bank robbery"
11457,Life as a House,irwinwinkler drama georgemonroe robinkimball sammonroe father son relationship house cancer drug divorce ex-wife unemployment
321697,Steve Jobs,dannyboyle drama history stevejobs joannahoffman stevewozniak biography computer father daughter relationship apple computer steve jobs based on true events
19840,"I Love You, Beth Cooper",chriscolumbus comedy romance bethcooper deniscooverman cammy virgin cheerleader graduation high school aspen friends in the closet teenager popularity based on young adult novel popular girl
22327,Youth in Revolt,miguelarteta drama comedy romance nicktwisp jerry paulsaunders based on novel coming of age duringcreditsstinger
38665,The Legend of the Lone Ranger,williama.fraker action adventure romance western maj.bartholomew'butch'cavendish sheriffwiatt amystriker lone ranger wild bill hickok buffalo bill the lone ranger
2575,The Tailor of Panama,"johnboorman drama thriller andrew""andy""osnard harold""harry""pendel louisapendel dancing spy birthday map fireworks bridge secret agent president children independent film debt swimming political band"
11644,Blow Out,briandepalma drama mystery thriller jackterry sallybadina burke audio tape hitman presidential election noises yell politics faithlessness
146227,Getaway,courtneysolomon action crime brentmagna thekid thevoice
68924,The Ice Storm,anglee drama benhood elenahood janeycarver based on novel 1970s thanksgiving dysfunctional family independent film
253235,And So It Goes,robreiner comedy drama romance orenlittle leah sarah grandfather granddaughter relationship neighbor wealthy elderly estrangement
22102,Troop Beverly Hills,jeffkanew adventure comedy family phyllisnefler freddynefler veldaplendor wilderness teen angst
18701,Being Julia,istvánszabó comedy drama romance jimmielangton julialambert archiedexter
10068,Nine 1/2 Weeks,adrianlyne drama romance john elizabeth molly sexual obsession prostitute women's sexual identity broker gallery owner sadomasochism
848,Dragonslayer,matthewrobbins fantasy galen valerian ulrich secret identity self sacrifice magic virgin solar eclipse sacrifice sorcerer's apprentice amulet lottery brood egg princess sorcerer human sacrifice dragon hidden identity crossdressing landslide sword and sorcery
36811,The Last Station,michaelhoffman drama romance valentinbulgakov leotolstoy sofyatolstoya duringcreditsstinger
522,Ed Wood,timburton comedy drama history edwood belalugosi doloresfuller individual taxi transsexuality fortune teller film business film making film producer vororte film maker boxer film director oddball celebrity morphine movie studio los angeles drug addict cult director theremin handgun trick or treating actor transvestite
130150,Labor Day,jasonreitman drama frankchambers adelewheeler henrywheeler escaped convict depressed mom
12246,Mongol: The Rise of Genghis Khan,sergeibodrov history temudjin jamukha borte mongolia genghis khan
13809,RockNRolla,guyritchie action crime thriller archy lennycole johnnyquid london england gang leader money gang crime
27380,Megaforce,halneedham adventure action sciencefiction acehunter dallas majorzara dictator soldier electronic music score military unit
10549,Hamlet,kennethbranagh drama princehamlet kingclaudius gertrude mother shakespeare denmark loss of father prince madness
33870,Mao's Last Dancer,bruceberesford drama romance licunxin-adult licunxin-teenage licunxin-boy costume song village promise ballet
245703,Midnight Special,jeffnichols adventure drama sciencefiction roytomlin altonmeyer lucas father son relationship helicopter fbi motel chase child kidnapping religious sect goggles
10739,Anything Else,woodyallen comedy romance daviddobel jerryfalk amandachase psychoanalysis comedian relationship problems advice experience
127560,The Railway Man,jonathanteplitzky drama history youngeric eric finlay post traumatic stress  disorder japanese world war ii victim autobiography based on true story history revenge redemption torture
37903,The White Ribbon,"michaelhaneke crime drama mystery marie-louise,diebaronin baron thepastor germany child abuse pastor propaganda children punishment small village village people east elbia umerziehung"
396152,Restoration,zackward horror rebeccajordan toddjordan harold
10017,The Wraith,mikemarvin romance sciencefiction horror action crime jakekesey/thewraith packardwalsh kerijohnson male nudity female nudity sex killing sheriff car race cemetery shotgun arizona nudity reincarnation police auto-tuning street race revenge murder car crash alien independent film gang motorcycle violence car chase cult film ghost road movie drag racing roller skates strange person budweiser turbo intercepter
11468,Salton Sea,d.j.caruso drama mystery thriller tomvanallen|dannyparker pooh-bear kujo dual identity identity war on drugs jazz musician drug scene neo-noir
193613,Metallica: Through the Never,nimródantal music trip tallman himself heavy metal live concert
17436,The Informers,gregorjordan drama william laura peter sex slice of life hollywood drug hedonism ensemble cast child murder 1980s dysfunctional intersecting lives
43434,Carlos,olivierassayas crime drama thriller history ilichramírezsánchez('carlos') johannesweinrich michelmoukharbel gun car bomb miniseries terrorism opec hostage situation revolutionary
31166,I Come with the Rain,trananhhung thriller drama kline hasford shitao
69848,One Man's Hero,lancehool western action drama history captainjohnriley cortina marta war army battlefield chivalry
8408,Day of the Dead,georgea.romero horror sciencefiction sarah john captainrhodes florida insanity disembodied head zombie disembowelment horror movie remade living dead zombie apocalypse
332411,I Am Wrath,chuckrussell action crime drama thriller stanleyhill dennis vivianhill revenge murder police corruption violence corrupt politician barber governer
9389,Renaissance,christianvolckman action animation sciencefiction barthélémykaras bislanetasuiev ilonatasuiev paris japanese identity underworld monopoly future beauty victim dystopia boss police president animation disappearance cgi black and white theft scientist researcher corporation
9626,Red Sonja,richardfleischer adventure fantasy action kalidor redsonja queengedren monster swordplay queen talisman marvel comic based on comic book sword and sorcery
75638,Red Lights,rodrigocortés thriller margaretmatheson simonsilver tombuckley paranormal psychic skepticism
8363,Superbad,gregmottola comedy seth evan fogell becoming an adult high school young people one night
15670,Madea Goes to Jail,"tylerperry comedy crime drama madea/joe/brian joshuahardaway candace""candy""washington criminal"
290555,Wolves,davidhayter horror action conner caydenrichards wildjoe adoption werewolf
8328,Step Up 2: The Streets,jonm.chu music drama romance andiewest chasecollins blakecollins underdog competition street gang hip-hop breakdance insurgence heart-throb dancing scene tap dancing scholarship ballet
10982,Hoodwinked!,coryedwards toddedwards tonyleech animation comedy family red(voice) granny(voice) thewoodsman(voice) wolf suspicion little red riding hood investigation burglary
205,Hotel Rwanda,terrygeorge drama history war paulrusesabagina tatianarusesabagina coloneloliver rwanda refugee refugee camp militia murder slaughter dead body atrocity african cruelty violence united nations genocide in rwanda death
1620,Hitman,xaviergens action crime drama thriller agent47 mikewhittier nikaboronina assassin secret identity intelligence soviet union russia celibacy hitman secret society power power takeover adversary government execution violence killer based on video game secret formula
175541,Black Nativity,kasilemmons drama music reverendcornellcobbs arethacobbs naima musical based on stage musical woman director based on the bible nativity christmas
241254,The Prince,brianamiller thriller action omar paul sam mobster justice retired missing missing daughter
31932,City of Ghosts,mattdillon thriller jimmy marvin sophie
1933,The Others,alejandroamenábar horror drama mystery thriller gracestewart charlesstewart annestewart nanny haunted house channel islands parallel world photosensitivity spiritism
679,Aliens,jamescameron horror action thriller sciencefiction lieutenantellenripley corporaldwaynehicks hicksbodydouble android extraterrestrial technology space marine spaceman cryogenics vacuum space colony warrior woman settler space travel colony alien xenomorph
11113,My Fair Lady,georgecukor drama family music romance elizadoolittle professorhenryhiggins alfredp.doolittle musical transformation flower girl colonel wager suitor class differences tutor aristocrat linguist street high society misogynist guttersnipe class prejudice opposites attract
3597,I Know What You Did Last Summer,jimgillespie horror thriller mystery juliejames helenshivers barrywilliamcox secret blackmail fisherman police high school cover-up friends revenge murder pageant slasher teenager killer
193893,Let's Be Cops,lukegreenfield comedy ryandavis justinchang josie corruption robbery kidnapping nightclub male friendship investigation police party murder mobster los angeles lying impersonating a police officer flashback
9675,Sideways,alexanderpayne comedy drama romance miles jack maya california golf oscar award wine stag night marijuana writer
9988,Beerfest,jaychandrasekhar comedy toddwolfhouse/youngbaronludwig barry/blindsikh fink/emcee germany competition prostitute alcohol beer oktoberfest
948,Halloween,johncarpenter horror thriller dr.samloomis lauriestrode lyndavanderklok female nudity nudity mask babysitter halloween police psychopathic killer independent film stalking serial killer marijuana masked killer blood pot smoking slasher murderer throat slitting maniac violence killing spree family cult film evil psychotic smoking pot institution escaped killer
21765,Good Boy!,johnroberthoffman comedy family sciencefiction mrs.baker owenbaker hubble(voice)
146304,The Best Man Holiday,malcolmd.lee comedy quentin julianmurch lancesullivan best man
7516,Smokin' Aces,joecarnahan action comedy crime thriller richardmessner donaldcarruthers primosparazza neo-nazi gun sniper fbi hitman bodyguard to shoot dead police dark comedy shootout gangster drug female corpse
41439,Saw: The Final Chapter,kevingreutert horror crime jigsaw/john markhoffman jilltuck survivor violence self help guru tricycle prosthetic arm pig mask 3d
2752,40 Days and 40 Nights,michaellehmann comedy romance mattsulivan ericasutton johnsullivan sex addiction laundromat
9429,A Night at the Roxbury,johnfortenberry comedy stevebutabi dougbutabi hottiecop night life nightclub flower flower shop make a match clubbing
38117,Beastly,danielbarnz drama fantasy romance kylekingson lindytaylor kendrahilferty based on novel love beautiful woman curse teenager popularity blind tutor teenage romance modern fairy tale based on young adult novel
9792,The Hills Have Eyes,alexandreaja horror thriller dougbukowski ethelcarter lynncarter ambush new mexico van family holiday axe in the head
13778,Dickie Roberts: Former Child Star,samweisman comedy dickieroberts gracefinney georgefinney loser child prodigy
228203,"McFarland, USA",nikicaro drama jimwhite dannydiaz thomasvalles california small town coach championship woman director track and field
41382,Lottery Ticket,erikwhite comedy kevincarson benny stacie
13960,ATL,christianrobinson drama rashad ant esquire
114150,Pitch Perfect,jasonmoore comedy music romance becamitchell jesseswanson chloebeale competition roommate college female friendship music hazing male female relationship audition group of friends dorm room bickering dj singing competition film score female musician singing contest young adult acapella
26602,Summer Catch,miketollin drama comedy romance ryandunne tenleyparrish seandunne beach baseball sport bikini party love romance pool summer flashback
10223,A Simple Plan,samraimi drama crime thriller hankmitchell sarahmitchell jacobmitchell brother brother relationship money delivery airplane greed friendship suspense financial transactions
16028,They,robertharmon horror thriller julialund paulloomis samburnside suicide asylum nightmare darkness supernatural suspense
15639,Larry the Cable Guy: Health Inspector,trentcooper comedy larry amybutlin jackdabbs health inspector food intoxication
16112,The Adventures of Elmo in Grouchland,garyhalvorson family elmo/grouchjailer huxley queenoftrash
